,strdatetime,utcdatetime,close,MA
1500,2017-05-02T10:00:00+08:00,1493690400.0,6669.0,6658.45
1501,2017-05-02T10:01:00+08:00,1493690460.0,6668.0,6659.2
1502,2017-05-02T10:02:00+08:00,1493690520.0,6668.0,6660.0
1503,2017-05-02T10:03:00+08:00,1493690580.0,6669.0,6660.85
1504,2017-05-02T10:04:00+08:00,1493690640.0,6670.0,6661.8
1505,2017-05-02T10:05:00+08:00,1493690700.0,6672.0,6662.75
1506,2017-05-02T10:06:00+08:00,1493690760.0,6678.0,6663.95
1507,2017-05-02T10:07:00+08:00,1493690820.0,6697.0,6666.15
1508,2017-05-02T10:08:00+08:00,1493690880.0,6695.0,6668.2
1509,2017-05-02T10:09:00+08:00,1493690940.0,6686.0,6669.85
1510,2017-05-02T10:10:00+08:00,1493691000.0,6689.0,6671.6
1511,2017-05-02T10:11:00+08:00,1493691060.0,6688.0,6673.35
1512,2017-05-02T10:12:00+08:00,1493691120.0,6692.0,6675.25
1513,2017-05-02T10:13:00+08:00,1493691180.0,6694.0,6677.2
1514,2017-05-02T10:14:00+08:00,1493691240.0,6695.0,6679.05
1515,2017-05-02T10:30:00+08:00,1493692200.0,6682.0,6679.5
1516,2017-05-02T10:31:00+08:00,1493692260.0,6688.0,6680.3
1517,2017-05-02T10:32:00+08:00,1493692320.0,6684.0,6681.1
1518,2017-05-02T10:33:00+08:00,1493692380.0,6683.0,6681.85
1519,2017-05-02T10:34:00+08:00,1493692440.0,6682.0,6682.45
1520,2017-05-02T10:35:00+08:00,1493692500.0,6681.0,6683.05
1521,2017-05-02T10:36:00+08:00,1493692560.0,6681.0,6683.7
1522,2017-05-02T10:37:00+08:00,1493692620.0,6682.0,6684.4
1523,2017-05-02T10:38:00+08:00,1493692680.0,6683.0,6685.1
1524,2017-05-02T10:39:00+08:00,1493692740.0,6683.0,6685.75
1525,2017-05-02T10:40:00+08:00,1493692800.0,6684.0,6686.35
1526,2017-05-02T10:41:00+08:00,1493692860.0,6683.0,6686.6
1527,2017-05-02T10:42:00+08:00,1493692920.0,6684.0,6685.95
1528,2017-05-02T10:43:00+08:00,1493692980.0,6684.0,6685.4
1529,2017-05-02T10:44:00+08:00,1493693040.0,6682.0,6685.2
1530,2017-05-02T10:45:00+08:00,1493693100.0,6682.0,6684.85
1531,2017-05-02T10:46:00+08:00,1493693160.0,6682.0,6684.55
1532,2017-05-02T10:47:00+08:00,1493693220.0,6680.0,6683.95
1533,2017-05-02T10:48:00+08:00,1493693280.0,6680.0,6683.25
1534,2017-05-02T10:49:00+08:00,1493693340.0,6682.0,6682.6
1535,2017-05-02T10:50:00+08:00,1493693400.0,6683.0,6682.65
1536,2017-05-02T10:51:00+08:00,1493693460.0,6686.0,6682.55
1537,2017-05-02T10:52:00+08:00,1493693520.0,6687.0,6682.7
1538,2017-05-02T10:53:00+08:00,1493693580.0,6686.0,6682.85
1539,2017-05-02T10:54:00+08:00,1493693640.0,6688.0,6683.15
1540,2017-05-02T10:55:00+08:00,1493693700.0,6690.0,6683.6
1541,2017-05-02T10:56:00+08:00,1493693760.0,6695.0,6684.3
1542,2017-05-02T10:57:00+08:00,1493693820.0,6691.0,6684.75
1543,2017-05-02T10:58:00+08:00,1493693880.0,6690.0,6685.1
1544,2017-05-02T10:59:00+08:00,1493693940.0,6691.0,6685.5
1545,2017-05-02T11:00:00+08:00,1493694000.0,6694.0,6686.0
1546,2017-05-02T11:01:00+08:00,1493694060.0,6694.0,6686.55
1547,2017-05-02T11:02:00+08:00,1493694120.0,6696.0,6687.15
1548,2017-05-02T11:03:00+08:00,1493694180.0,6693.0,6687.6
1549,2017-05-02T11:04:00+08:00,1493694240.0,6692.0,6688.1
1550,2017-05-02T11:05:00+08:00,1493694300.0,6696.0,6688.8
1551,2017-05-02T11:06:00+08:00,1493694360.0,6698.0,6689.6
1552,2017-05-02T11:07:00+08:00,1493694420.0,6693.0,6690.25
1553,2017-05-02T11:08:00+08:00,1493694480.0,6696.0,6691.05
1554,2017-05-02T11:09:00+08:00,1493694540.0,6697.0,6691.8
1555,2017-05-02T11:10:00+08:00,1493694600.0,6695.0,6692.4
1556,2017-05-02T11:11:00+08:00,1493694660.0,6696.0,6692.9
1557,2017-05-02T11:12:00+08:00,1493694720.0,6696.0,6693.35
1558,2017-05-02T11:13:00+08:00,1493694780.0,6694.0,6693.75
1559,2017-05-02T11:14:00+08:00,1493694840.0,6694.0,6694.05
1560,2017-05-02T11:15:00+08:00,1493694900.0,6694.0,6694.25
1561,2017-05-02T11:16:00+08:00,1493694960.0,6694.0,6694.2
1562,2017-05-02T11:17:00+08:00,1493695020.0,6694.0,6694.35
1563,2017-05-02T11:18:00+08:00,1493695080.0,6694.0,6694.55
1564,2017-05-02T11:19:00+08:00,1493695140.0,6696.0,6694.8
1565,2017-05-02T11:20:00+08:00,1493695200.0,6692.0,6694.7
1566,2017-05-02T11:21:00+08:00,1493695260.0,6690.0,6694.5
1567,2017-05-02T11:22:00+08:00,1493695320.0,6686.0,6694.0
1568,2017-05-02T11:23:00+08:00,1493695380.0,6688.0,6693.75
1569,2017-05-02T11:24:00+08:00,1493695440.0,6688.0,6693.55
1570,2017-05-02T11:25:00+08:00,1493695500.0,6688.0,6693.15
1571,2017-05-02T11:26:00+08:00,1493695560.0,6687.0,6692.6
1572,2017-05-02T11:27:00+08:00,1493695620.0,6686.0,6692.25
1573,2017-05-02T11:28:00+08:00,1493695680.0,6687.0,6691.8
1574,2017-05-02T11:29:00+08:00,1493695740.0,6689.0,6691.4
1575,2017-05-02T13:30:00+08:00,1493703000.0,6688.0,6691.05
1576,2017-05-02T13:31:00+08:00,1493703060.0,6687.0,6690.6
1577,2017-05-02T13:32:00+08:00,1493703120.0,6686.0,6690.1
1578,2017-05-02T13:33:00+08:00,1493703180.0,6685.0,6689.65
1579,2017-05-02T13:34:00+08:00,1493703240.0,6685.0,6689.2
1580,2017-05-02T13:35:00+08:00,1493703300.0,6684.0,6688.7
1581,2017-05-02T13:36:00+08:00,1493703360.0,6684.0,6688.2
1582,2017-05-02T13:37:00+08:00,1493703420.0,6684.0,6687.7
1583,2017-05-02T13:38:00+08:00,1493703480.0,6685.0,6687.25
1584,2017-05-02T13:39:00+08:00,1493703540.0,6683.0,6686.6
1585,2017-05-02T13:40:00+08:00,1493703600.0,6685.0,6686.25
1586,2017-05-02T13:41:00+08:00,1493703660.0,6684.0,6685.95
1587,2017-05-02T13:42:00+08:00,1493703720.0,6684.0,6685.85
1588,2017-05-02T13:43:00+08:00,1493703780.0,6684.0,6685.65
1589,2017-05-02T13:44:00+08:00,1493703840.0,6684.0,6685.45
1590,2017-05-02T13:45:00+08:00,1493703900.0,6686.0,6685.35
1591,2017-05-02T13:46:00+08:00,1493703960.0,6684.0,6685.2
1592,2017-05-02T13:47:00+08:00,1493704020.0,6686.0,6685.2
1593,2017-05-02T13:48:00+08:00,1493704080.0,6686.0,6685.15
1594,2017-05-02T13:49:00+08:00,1493704140.0,6686.0,6685.0
1595,2017-05-02T13:50:00+08:00,1493704200.0,6688.0,6685.0
1596,2017-05-02T13:51:00+08:00,1493704260.0,6687.0,6685.0
1597,2017-05-02T13:52:00+08:00,1493704320.0,6685.0,6684.95
1598,2017-05-02T13:53:00+08:00,1493704380.0,6685.0,6684.95
1599,2017-05-02T13:54:00+08:00,1493704440.0,6683.0,6684.85
1600,2017-05-02T13:55:00+08:00,1493704500.0,6685.0,6684.9
1601,2017-05-02T13:56:00+08:00,1493704560.0,6684.0,6684.9
1602,2017-05-02T13:57:00+08:00,1493704620.0,6684.0,6684.9
1603,2017-05-02T13:58:00+08:00,1493704680.0,6684.0,6684.85
1604,2017-05-02T13:59:00+08:00,1493704740.0,6685.0,6684.95
1605,2017-05-02T14:00:00+08:00,1493704800.0,6684.0,6684.9
1606,2017-05-02T14:01:00+08:00,1493704860.0,6686.0,6685.0
1607,2017-05-02T14:02:00+08:00,1493704920.0,6686.0,6685.1
1608,2017-05-02T14:03:00+08:00,1493704980.0,6687.0,6685.25
1609,2017-05-02T14:04:00+08:00,1493705040.0,6687.0,6685.4
1610,2017-05-02T14:05:00+08:00,1493705100.0,6688.0,6685.5
1611,2017-05-02T14:06:00+08:00,1493705160.0,6688.0,6685.7
1612,2017-05-02T14:07:00+08:00,1493705220.0,6687.0,6685.75
1613,2017-05-02T14:08:00+08:00,1493705280.0,6686.0,6685.75
1614,2017-05-02T14:09:00+08:00,1493705340.0,6685.0,6685.7
1615,2017-05-02T14:10:00+08:00,1493705400.0,6685.0,6685.55
1616,2017-05-02T14:11:00+08:00,1493705460.0,6685.0,6685.45
1617,2017-05-02T14:12:00+08:00,1493705520.0,6685.0,6685.45
1618,2017-05-02T14:13:00+08:00,1493705580.0,6685.0,6685.45
1619,2017-05-02T14:14:00+08:00,1493705640.0,6685.0,6685.55
1620,2017-05-02T14:15:00+08:00,1493705700.0,6688.0,6685.7
1621,2017-05-02T14:16:00+08:00,1493705760.0,6687.0,6685.85
1622,2017-05-02T14:17:00+08:00,1493705820.0,6689.0,6686.1
1623,2017-05-02T14:18:00+08:00,1493705880.0,6688.0,6686.3
1624,2017-05-02T14:19:00+08:00,1493705940.0,6686.0,6686.35
1625,2017-05-02T14:20:00+08:00,1493706000.0,6686.0,6686.45
1626,2017-05-02T14:21:00+08:00,1493706060.0,6686.0,6686.45
1627,2017-05-02T14:22:00+08:00,1493706120.0,6686.0,6686.45
1628,2017-05-02T14:23:00+08:00,1493706180.0,6687.0,6686.45
1629,2017-05-02T14:24:00+08:00,1493706240.0,6688.0,6686.5
1630,2017-05-02T14:25:00+08:00,1493706300.0,6692.0,6686.7
1631,2017-05-02T14:26:00+08:00,1493706360.0,6691.0,6686.85
1632,2017-05-02T14:27:00+08:00,1493706420.0,6690.0,6687.0
1633,2017-05-02T14:28:00+08:00,1493706480.0,6690.0,6687.2
1634,2017-05-02T14:29:00+08:00,1493706540.0,6692.0,6687.55
1635,2017-05-02T14:30:00+08:00,1493706600.0,6690.0,6687.8
1636,2017-05-02T14:31:00+08:00,1493706660.0,6690.0,6688.05
1637,2017-05-02T14:32:00+08:00,1493706720.0,6690.0,6688.3
1638,2017-05-02T14:33:00+08:00,1493706780.0,6691.0,6688.6
1639,2017-05-02T14:34:00+08:00,1493706840.0,6691.0,6688.9
1640,2017-05-02T14:35:00+08:00,1493706900.0,6691.0,6689.05
1641,2017-05-02T14:36:00+08:00,1493706960.0,6693.0,6689.35
1642,2017-05-02T14:37:00+08:00,1493707020.0,6691.0,6689.45
1643,2017-05-02T14:38:00+08:00,1493707080.0,6692.0,6689.65
1644,2017-05-02T14:39:00+08:00,1493707140.0,6692.0,6689.95
1645,2017-05-02T14:40:00+08:00,1493707200.0,6695.0,6690.4
1646,2017-05-02T14:41:00+08:00,1493707260.0,6697.0,6690.95
1647,2017-05-02T14:42:00+08:00,1493707320.0,6695.0,6691.4
1648,2017-05-02T14:43:00+08:00,1493707380.0,6696.0,6691.85
1649,2017-05-02T14:44:00+08:00,1493707440.0,6697.0,6692.3
1650,2017-05-02T14:45:00+08:00,1493707500.0,6695.0,6692.45
1651,2017-05-02T14:46:00+08:00,1493707560.0,6695.0,6692.65
1652,2017-05-02T14:47:00+08:00,1493707620.0,6698.0,6693.05
1653,2017-05-02T14:48:00+08:00,1493707680.0,6697.0,6693.4
1654,2017-05-02T14:49:00+08:00,1493707740.0,6697.0,6693.65
1655,2017-05-02T14:50:00+08:00,1493707800.0,6697.0,6694.0
1656,2017-05-02T14:51:00+08:00,1493707860.0,6698.0,6694.4
1657,2017-05-02T14:52:00+08:00,1493707920.0,6696.0,6694.7
1658,2017-05-02T14:53:00+08:00,1493707980.0,6695.0,6694.9
1659,2017-05-02T14:54:00+08:00,1493708040.0,6695.0,6695.1
1660,2017-05-02T14:55:00+08:00,1493708100.0,6688.0,6694.95
1661,2017-05-02T14:56:00+08:00,1493708160.0,6685.0,6694.55
1662,2017-05-02T14:57:00+08:00,1493708220.0,6682.0,6694.1
1663,2017-05-02T14:58:00+08:00,1493708280.0,6690.0,6694.0
1664,2017-05-02T14:59:00+08:00,1493708340.0,6691.0,6693.95
1665,2017-05-02T21:00:00+08:00,1493730000.0,6688.0,6693.6
1666,2017-05-02T21:01:00+08:00,1493730060.0,6690.0,6693.25
1667,2017-05-02T21:02:00+08:00,1493730120.0,6682.0,6692.6
1668,2017-05-02T21:03:00+08:00,1493730180.0,6680.0,6691.8
1669,2017-05-02T21:04:00+08:00,1493730240.0,6681.0,6691.0
1670,2017-05-02T21:05:00+08:00,1493730300.0,6681.0,6690.3
1671,2017-05-02T21:06:00+08:00,1493730360.0,6681.0,6689.6
1672,2017-05-02T21:07:00+08:00,1493730420.0,6682.0,6688.8
1673,2017-05-02T21:08:00+08:00,1493730480.0,6683.0,6688.1
1674,2017-05-02T21:09:00+08:00,1493730540.0,6683.0,6687.4
1675,2017-05-02T21:10:00+08:00,1493730600.0,6682.0,6686.65
1676,2017-05-02T21:11:00+08:00,1493730660.0,6680.0,6685.75
1677,2017-05-02T21:12:00+08:00,1493730720.0,6681.0,6685.0
1678,2017-05-02T21:13:00+08:00,1493730780.0,6681.0,6684.3
1679,2017-05-02T21:14:00+08:00,1493730840.0,6682.0,6683.65
1680,2017-05-02T21:15:00+08:00,1493730900.0,6679.0,6683.2
1681,2017-05-02T21:16:00+08:00,1493730960.0,6679.0,6682.9
1682,2017-05-02T21:17:00+08:00,1493731020.0,6677.0,6682.65
1683,2017-05-02T21:18:00+08:00,1493731080.0,6678.0,6682.05
1684,2017-05-02T21:19:00+08:00,1493731140.0,6679.0,6681.45
1685,2017-05-02T21:20:00+08:00,1493731200.0,6676.0,6680.85
1686,2017-05-02T21:21:00+08:00,1493731260.0,6677.0,6680.2
1687,2017-05-02T21:22:00+08:00,1493731320.0,6678.0,6680.0
1688,2017-05-02T21:23:00+08:00,1493731380.0,6677.0,6679.85
1689,2017-05-02T21:24:00+08:00,1493731440.0,6678.0,6679.7
1690,2017-05-02T21:25:00+08:00,1493731500.0,6679.0,6679.6
1691,2017-05-02T21:26:00+08:00,1493731560.0,6678.0,6679.45
1692,2017-05-02T21:27:00+08:00,1493731620.0,6679.0,6679.3
1693,2017-05-02T21:28:00+08:00,1493731680.0,6679.0,6679.1
1694,2017-05-02T21:29:00+08:00,1493731740.0,6672.0,6678.55
1695,2017-05-02T21:30:00+08:00,1493731800.0,6672.0,6678.05
1696,2017-05-02T21:31:00+08:00,1493731860.0,6672.0,6677.65
1697,2017-05-02T21:32:00+08:00,1493731920.0,6672.0,6677.2
1698,2017-05-02T21:33:00+08:00,1493731980.0,6670.0,6676.65
1699,2017-05-02T21:34:00+08:00,1493732040.0,6673.0,6676.2
1700,2017-05-02T21:35:00+08:00,1493732100.0,6669.0,6675.7
1701,2017-05-02T21:36:00+08:00,1493732160.0,6672.0,6675.35
1702,2017-05-02T21:37:00+08:00,1493732220.0,6672.0,6675.1
1703,2017-05-02T21:38:00+08:00,1493732280.0,6673.0,6674.85
1704,2017-05-02T21:39:00+08:00,1493732340.0,6672.0,6674.5
1705,2017-05-02T21:40:00+08:00,1493732400.0,6672.0,6674.3
1706,2017-05-02T21:41:00+08:00,1493732460.0,6672.0,6674.05
1707,2017-05-02T21:42:00+08:00,1493732520.0,6674.0,6673.85
1708,2017-05-02T21:43:00+08:00,1493732580.0,6675.0,6673.75
1709,2017-05-02T21:44:00+08:00,1493732640.0,6677.0,6673.7
1710,2017-05-02T21:45:00+08:00,1493732700.0,6677.0,6673.6
1711,2017-05-02T21:46:00+08:00,1493732760.0,6681.0,6673.75
1712,2017-05-02T21:47:00+08:00,1493732820.0,6680.0,6673.8
1713,2017-05-02T21:48:00+08:00,1493732880.0,6679.0,6673.8
1714,2017-05-02T21:49:00+08:00,1493732940.0,6678.0,6674.1
1715,2017-05-02T21:50:00+08:00,1493733000.0,6679.0,6674.45
1716,2017-05-02T21:51:00+08:00,1493733060.0,6676.0,6674.65
1717,2017-05-02T21:52:00+08:00,1493733120.0,6676.0,6674.85
1718,2017-05-02T21:53:00+08:00,1493733180.0,6675.0,6675.1
1719,2017-05-02T21:54:00+08:00,1493733240.0,6675.0,6675.2
1720,2017-05-02T21:55:00+08:00,1493733300.0,6676.0,6675.55
1721,2017-05-02T21:56:00+08:00,1493733360.0,6678.0,6675.85
1722,2017-05-02T21:57:00+08:00,1493733420.0,6678.0,6676.15
1723,2017-05-02T21:58:00+08:00,1493733480.0,6678.0,6676.4
1724,2017-05-02T21:59:00+08:00,1493733540.0,6677.0,6676.65
1725,2017-05-02T22:00:00+08:00,1493733600.0,6674.0,6676.75
1726,2017-05-02T22:01:00+08:00,1493733660.0,6674.0,6676.85
1727,2017-05-02T22:02:00+08:00,1493733720.0,6676.0,6676.95
1728,2017-05-02T22:03:00+08:00,1493733780.0,6675.0,6676.95
1729,2017-05-02T22:04:00+08:00,1493733840.0,6675.0,6676.85
1730,2017-05-02T22:05:00+08:00,1493733900.0,6675.0,6676.75
1731,2017-05-02T22:06:00+08:00,1493733960.0,6675.0,6676.45
1732,2017-05-02T22:07:00+08:00,1493734020.0,6675.0,6676.2
1733,2017-05-02T22:08:00+08:00,1493734080.0,6676.0,6676.05
1734,2017-05-02T22:09:00+08:00,1493734140.0,6676.0,6675.95
1735,2017-05-02T22:10:00+08:00,1493734200.0,6677.0,6675.85
1736,2017-05-02T22:11:00+08:00,1493734260.0,6674.0,6675.75
1737,2017-05-02T22:12:00+08:00,1493734320.0,6674.0,6675.65
1738,2017-05-02T22:13:00+08:00,1493734380.0,6673.0,6675.55
1739,2017-05-02T22:14:00+08:00,1493734440.0,6673.0,6675.45
1740,2017-05-02T22:15:00+08:00,1493734500.0,6673.0,6675.3
1741,2017-05-02T22:16:00+08:00,1493734560.0,6673.0,6675.05
1742,2017-05-02T22:17:00+08:00,1493734620.0,6673.0,6674.8
1743,2017-05-02T22:18:00+08:00,1493734680.0,6673.0,6674.55
1744,2017-05-02T22:19:00+08:00,1493734740.0,6672.0,6674.3
1745,2017-05-02T22:20:00+08:00,1493734800.0,6672.0,6674.2
1746,2017-05-02T22:21:00+08:00,1493734860.0,6672.0,6674.1
1747,2017-05-02T22:22:00+08:00,1493734920.0,6674.0,6674.0
1748,2017-05-02T22:23:00+08:00,1493734980.0,6675.0,6674.0
1749,2017-05-02T22:24:00+08:00,1493735040.0,6676.0,6674.05
1750,2017-05-02T22:25:00+08:00,1493735100.0,6674.0,6674.0
1751,2017-05-02T22:26:00+08:00,1493735160.0,6675.0,6674.0
1752,2017-05-02T22:27:00+08:00,1493735220.0,6676.0,6674.05
1753,2017-05-02T22:28:00+08:00,1493735280.0,6678.0,6674.15
1754,2017-05-02T22:29:00+08:00,1493735340.0,6679.0,6674.3
1755,2017-05-02T22:30:00+08:00,1493735400.0,6678.0,6674.35
1756,2017-05-02T22:31:00+08:00,1493735460.0,6677.0,6674.5
1757,2017-05-02T22:32:00+08:00,1493735520.0,6678.0,6674.7
1758,2017-05-02T22:33:00+08:00,1493735580.0,6678.0,6674.95
1759,2017-05-02T22:34:00+08:00,1493735640.0,6679.0,6675.25
1760,2017-05-02T22:35:00+08:00,1493735700.0,6677.0,6675.45
1761,2017-05-02T22:36:00+08:00,1493735760.0,6679.0,6675.75
1762,2017-05-02T22:37:00+08:00,1493735820.0,6679.0,6676.05
1763,2017-05-02T22:38:00+08:00,1493735880.0,6680.0,6676.4
1764,2017-05-02T22:39:00+08:00,1493735940.0,6681.0,6676.85
1765,2017-05-02T22:40:00+08:00,1493736000.0,6682.0,6677.35
1766,2017-05-02T22:41:00+08:00,1493736060.0,6682.0,6677.85
1767,2017-05-02T22:42:00+08:00,1493736120.0,6684.0,6678.35
1768,2017-05-02T22:43:00+08:00,1493736180.0,6684.0,6678.8
1769,2017-05-02T22:44:00+08:00,1493736240.0,6686.0,6679.3
1770,2017-05-02T22:45:00+08:00,1493736300.0,6685.0,6679.85
1771,2017-05-02T22:46:00+08:00,1493736360.0,6687.0,6680.45
1772,2017-05-02T22:47:00+08:00,1493736420.0,6686.0,6680.95
1773,2017-05-02T22:48:00+08:00,1493736480.0,6687.0,6681.4
1774,2017-05-02T22:49:00+08:00,1493736540.0,6687.0,6681.8
1775,2017-05-02T22:50:00+08:00,1493736600.0,6687.0,6682.25
1776,2017-05-02T22:51:00+08:00,1493736660.0,6687.0,6682.75
1777,2017-05-02T22:52:00+08:00,1493736720.0,6686.0,6683.15
1778,2017-05-02T22:53:00+08:00,1493736780.0,6685.0,6683.5
1779,2017-05-02T22:54:00+08:00,1493736840.0,6686.0,6683.85
1780,2017-05-02T22:55:00+08:00,1493736900.0,6685.0,6684.25
1781,2017-05-02T22:56:00+08:00,1493736960.0,6686.0,6684.6
1782,2017-05-02T22:57:00+08:00,1493737020.0,6687.0,6685.0
1783,2017-05-02T22:58:00+08:00,1493737080.0,6685.0,6685.25
1784,2017-05-02T22:59:00+08:00,1493737140.0,6686.0,6685.5
1785,2017-05-02T23:00:00+08:00,1493737200.0,6685.0,6685.65
1786,2017-05-02T23:01:00+08:00,1493737260.0,6686.0,6685.85
1787,2017-05-02T23:02:00+08:00,1493737320.0,6685.0,6685.9
1788,2017-05-02T23:03:00+08:00,1493737380.0,6684.0,6685.9
1789,2017-05-02T23:04:00+08:00,1493737440.0,6683.0,6685.75
1790,2017-05-02T23:05:00+08:00,1493737500.0,6684.0,6685.7
1791,2017-05-02T23:06:00+08:00,1493737560.0,6684.0,6685.55
1792,2017-05-02T23:07:00+08:00,1493737620.0,6684.0,6685.45
1793,2017-05-02T23:08:00+08:00,1493737680.0,6684.0,6685.3
1794,2017-05-02T23:09:00+08:00,1493737740.0,6686.0,6685.25
1795,2017-05-02T23:10:00+08:00,1493737800.0,6687.0,6685.25
1796,2017-05-02T23:11:00+08:00,1493737860.0,6685.0,6685.15
1797,2017-05-02T23:12:00+08:00,1493737920.0,6685.0,6685.1
1798,2017-05-02T23:13:00+08:00,1493737980.0,6686.0,6685.15
1799,2017-05-02T23:14:00+08:00,1493738040.0,6686.0,6685.15
1800,2017-05-02T23:15:00+08:00,1493738100.0,6687.0,6685.25
1801,2017-05-02T23:16:00+08:00,1493738160.0,6687.0,6685.3
1802,2017-05-02T23:17:00+08:00,1493738220.0,6685.0,6685.2
1803,2017-05-02T23:18:00+08:00,1493738280.0,6685.0,6685.2
1804,2017-05-02T23:19:00+08:00,1493738340.0,6686.0,6685.2
1805,2017-05-02T23:20:00+08:00,1493738400.0,6687.0,6685.3
1806,2017-05-02T23:21:00+08:00,1493738460.0,6686.0,6685.3
1807,2017-05-02T23:22:00+08:00,1493738520.0,6686.0,6685.35
1808,2017-05-02T23:23:00+08:00,1493738580.0,6689.0,6685.6
1809,2017-05-02T23:24:00+08:00,1493738640.0,6691.0,6686.0
1810,2017-05-02T23:25:00+08:00,1493738700.0,6689.0,6686.25
1811,2017-05-02T23:26:00+08:00,1493738760.0,6690.0,6686.55
1812,2017-05-02T23:27:00+08:00,1493738820.0,6688.0,6686.75
1813,2017-05-02T23:28:00+08:00,1493738880.0,6687.0,6686.9
1814,2017-05-02T23:29:00+08:00,1493738940.0,6688.0,6687.0
1815,2017-05-03T09:00:00+08:00,1493773200.0,6680.0,6686.65
1816,2017-05-03T09:01:00+08:00,1493773260.0,6676.0,6686.2
1817,2017-05-03T09:02:00+08:00,1493773320.0,6676.0,6685.75
1818,2017-05-03T09:03:00+08:00,1493773380.0,6675.0,6685.2
1819,2017-05-03T09:04:00+08:00,1493773440.0,6674.0,6684.6
1820,2017-05-03T09:05:00+08:00,1493773500.0,6675.0,6684.0
1821,2017-05-03T09:06:00+08:00,1493773560.0,6676.0,6683.45
1822,2017-05-03T09:07:00+08:00,1493773620.0,6676.0,6683.0
1823,2017-05-03T09:08:00+08:00,1493773680.0,6678.0,6682.65
1824,2017-05-03T09:09:00+08:00,1493773740.0,6678.0,6682.25
1825,2017-05-03T09:10:00+08:00,1493773800.0,6677.0,6681.75
1826,2017-05-03T09:11:00+08:00,1493773860.0,6678.0,6681.35
1827,2017-05-03T09:12:00+08:00,1493773920.0,6678.0,6680.95
1828,2017-05-03T09:13:00+08:00,1493773980.0,6676.0,6680.3
1829,2017-05-03T09:14:00+08:00,1493774040.0,6677.0,6679.6
1830,2017-05-03T09:15:00+08:00,1493774100.0,6678.0,6679.05
1831,2017-05-03T09:16:00+08:00,1493774160.0,6681.0,6678.6
1832,2017-05-03T09:17:00+08:00,1493774220.0,6680.0,6678.2
1833,2017-05-03T09:18:00+08:00,1493774280.0,6679.0,6677.8
1834,2017-05-03T09:19:00+08:00,1493774340.0,6680.0,6677.4
1835,2017-05-03T09:20:00+08:00,1493774400.0,6678.0,6677.3
1836,2017-05-03T09:21:00+08:00,1493774460.0,6676.0,6677.3
1837,2017-05-03T09:22:00+08:00,1493774520.0,6674.0,6677.2
1838,2017-05-03T09:23:00+08:00,1493774580.0,6675.0,6677.2
1839,2017-05-03T09:24:00+08:00,1493774640.0,6674.0,6677.2
1840,2017-05-03T09:25:00+08:00,1493774700.0,6674.0,6677.15
1841,2017-05-03T09:26:00+08:00,1493774760.0,6673.0,6677.0
1842,2017-05-03T09:27:00+08:00,1493774820.0,6672.0,6676.8
1843,2017-05-03T09:28:00+08:00,1493774880.0,6672.0,6676.5
1844,2017-05-03T09:29:00+08:00,1493774940.0,6673.0,6676.25
1845,2017-05-03T09:30:00+08:00,1493775000.0,6672.0,6676.0
1846,2017-05-03T09:31:00+08:00,1493775060.0,6671.0,6675.65
1847,2017-05-03T09:32:00+08:00,1493775120.0,6674.0,6675.45
1848,2017-05-03T09:33:00+08:00,1493775180.0,6676.0,6675.45
1849,2017-05-03T09:34:00+08:00,1493775240.0,6676.0,6675.4
1850,2017-05-03T09:35:00+08:00,1493775300.0,6678.0,6675.4
1851,2017-05-03T09:36:00+08:00,1493775360.0,6677.0,6675.2
1852,2017-05-03T09:37:00+08:00,1493775420.0,6677.0,6675.05
1853,2017-05-03T09:38:00+08:00,1493775480.0,6676.0,6674.9
1854,2017-05-03T09:39:00+08:00,1493775540.0,6677.0,6674.75
1855,2017-05-03T09:40:00+08:00,1493775600.0,6677.0,6674.7
1856,2017-05-03T09:41:00+08:00,1493775660.0,6677.0,6674.75
1857,2017-05-03T09:42:00+08:00,1493775720.0,6676.0,6674.85
1858,2017-05-03T09:43:00+08:00,1493775780.0,6676.0,6674.9
1859,2017-05-03T09:44:00+08:00,1493775840.0,6678.0,6675.1
1860,2017-05-03T09:45:00+08:00,1493775900.0,6678.0,6675.3
1861,2017-05-03T09:46:00+08:00,1493775960.0,6678.0,6675.55
1862,2017-05-03T09:47:00+08:00,1493776020.0,6680.0,6675.95
1863,2017-05-03T09:48:00+08:00,1493776080.0,6683.0,6676.5
1864,2017-05-03T09:49:00+08:00,1493776140.0,6683.0,6677.0
1865,2017-05-03T09:50:00+08:00,1493776200.0,6682.0,6677.5
1866,2017-05-03T09:51:00+08:00,1493776260.0,6681.0,6678.0
1867,2017-05-03T09:52:00+08:00,1493776320.0,6680.0,6678.3
1868,2017-05-03T09:53:00+08:00,1493776380.0,6681.0,6678.55
1869,2017-05-03T09:54:00+08:00,1493776440.0,6681.0,6678.8
1870,2017-05-03T09:55:00+08:00,1493776500.0,6681.0,6678.95
1871,2017-05-03T09:56:00+08:00,1493776560.0,6681.0,6679.15
1872,2017-05-03T09:57:00+08:00,1493776620.0,6682.0,6679.4
1873,2017-05-03T09:58:00+08:00,1493776680.0,6681.0,6679.65
1874,2017-05-03T09:59:00+08:00,1493776740.0,6680.0,6679.8
1875,2017-05-03T10:00:00+08:00,1493776800.0,6680.0,6679.95
1876,2017-05-03T10:01:00+08:00,1493776860.0,6682.0,6680.2
